FACILITY,PRODUCT,PRODUCT_DESCRIPTION,PRODGROUP1,PRODGROUP2,PRODGROUP3,LEN
A48,P54HXMAV B H 4S QYVQB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMAV B H 4S QYVRB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMAV B H 4S QYVUB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMSV B H 4S QYVWB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P58EXSMV B C 4M RL4PB,ADLS881_C2 PRQ_Setup,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSMV B C 5M RL4LB,ADLS881_C2 PRQ_Setup,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSMV B C 5S RL4LB,ADLS881_C2 PRQ_Setup,HDMX,8PALDERLKD,ADLS881,21
A48,P54HXMAV B H 4T QYVLB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMAV B H 4T QYVPB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMAV B H 4T QYVSB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMAV B H 5M QYVUB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMSV B H 5M QYVTB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMSV B H 5M QYVWB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P58EXSSV B C 4M RL4MB,ADLS881_C2 PRQ_Setup,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV B C 4M RL4PB,ADLS881_C2 PRQ_Setup,HDMX,8PALDERLKD,ADLS881,21
A48,P54HXMBV B H 4M QYVVB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMBV B H 4S QYVJB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMBV B H 4S QYVNB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMBV B H 4S QYVPB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P58EXSSV B C 5M RL4HB,ADLS881_C2 PRQ_Setup,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV B C 5M RL4MB,ADLS881_C2 PRQ_Setup,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV B C 5M RL4VB,ADLS881_C2 PRQ_Setup,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV B C 5S RL4HB,ADLS881_C2 PRQ_Setup,HDMX,8PALDERLKD,ADLS881,21
A48,P54HXMBV B H 4S QYVTB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMBV B H 4T QYVGB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMBV B H 4T QYVKB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMBV B H 4T QYVRB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMFV B H 4S QYVWB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P54HXMFV B H 4S QYVXB,ADLS601_H2_QS,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV B H 4N RL5ZB,ADLS601_H2_1step_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV B H 4N RL61B,ADLS601_H2_1step_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV B H 4N RL68B,ADLS601_H2_1step_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMSV B H 4N RL63B,ADLS601_H2_1step_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV B H CF     B,ADLS601_H2_1step_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV B H 4N RL5YB,ADLS601_H2_1step_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV B H 4N RL63B,ADLS601_H2_1step_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV B H 4N RL64B,ADLS601_H2_1step_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV B H 4N RL5UB,ADLS601_H2_1step_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58EXSAV B C 4N RLDDB,ADLS881_C2_CSE_1F,HDMX,8PALDERLKD,ADLS881,21
A48,P58HXMFV B H 4N RL64B,ADLS601_H2_1step_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P54RXMAV B H 4M QYYQB,ADLS601_H2_IOTG_QS,HDMX,8PALDERLKD,ADLG601,21
A48,P54RXMAV B H 4M QYYTB,ADLS601_H2_IOTG_QS,HDMX,8PALDERLKD,ADLG601,21
A48,P54RXMFV B H 4M QYYUB,ADLS601_H2_IOTG_QS,HDMX,8PALDERLKD,ADLG601,21
A48,P54RXMFV B H 4S QYYUB,ADLS601_H2_IOTG_QS,HDMX,8PALDERLKD,ADLG601,21
A48,P54RXMFV B H 5N QYVSB,ADLS601_H2_IOTG_QS,HDMX,8PALDERLKD,ADLG601,21
A48,P54RXMFV B H 5N QYYSB,ADLS601_H2_IOTG_QS,HDMX,8PALDERLKD,ADLG601,21
A48,P54RXMFV B H 5N QYYUB,ADLS601_H2_IOTG_QS,HDMX,8PALDERLKD,ADLG601,21
A48,P58HXMSV B H 3N RL68B,ADLS601_H2 DF_5%PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 4T RL62B,ADLS601_H3FF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 4T RL67B,ADLS601_H3FF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58EXSMV B C CE     B,ADLS881_C2_1F_DF_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSMV B C 4T RL4RB,ADLS881_C2_1F_DF_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSMV B C 4T RL4UB,ADLS881_C2_1F_DF_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV B C 4T RL4KB,ADLS881_C2_1F_DF_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV B C 4T RL4NB,ADLS881_C2_1F_DF_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV B C 4T RL4PB,ADLS881_C2_1F_DF_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV B C 4T RL4RB,ADLS881_C2_1F_DF_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58HXMMV C H 4T RL5VB,ADLS601_H3DF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV C H 4T RL5WB,ADLS601_H3DF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV C H 4T RL5ZB,ADLS601_H3DF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV C H 4T RL68B,ADLS601_H3DF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMSV C H 4T RL5VB,ADLS601_H3DF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMSV C H 4T RL5XB,ADLS601_H3DF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMSV C H 4T RL5ZB,ADLS601_H3DF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMSV C H 4T RL63B,ADLS601_H3DF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMSV C H 4T RL67B,ADLS601_H3DF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 4T RL5TB,ADLS601_H3FF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 4T RL63B,ADLS601_H3FF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 4T RL64B,ADLS601_H3FF_1step_HVM,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV B H 3N RL5VB,ADLS601_H2 FF_5%PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV B H 3N RL63B,ADLS601_H2 FF_5%PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV B H 3N RL5YB,ADLS601_H2 FF_5%PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV B H 3N RL63B,ADLS601_H2 FF_5%PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58EXSAV C C 4N RL4NB,ADLS881_C3 FF_1F_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSBV C C 4N RL4LB,ADLS881_C3 FF_1F_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSBV C C 4N RL4NB,ADLS881_C3 FF_1F_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSBV C C 4N RL4TB,ADLS881_C3 FF_1F_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58HXMFV B H 3N RL68B,ADLS601_H2 FF_5%PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58EXSFV C C 4N RL4MB,ADLS881_C3 FF_1F_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSFV C C 4N RL4NB,ADLS881_C3 FF_1F_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSFV C C 4N RL4UB,ADLS881_C3 FF_1F_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSMV C C 4N RL4UB,ADLS881_C3 DF_1F_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV C C 4N RL4XB,ADLS881_C3 DF_1F_CSE,HDMX,8PALDERLKD,ADLS881,21
A48,P58HXMMV C H 3S RL5YB,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV C H 3S RL67B,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV C H 4N RL5TB,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV C H 4N RL5UB,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV C H 4N RL67B,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 3N RL5UB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 3N RL5WB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 3N RL63B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 3N RL65B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 3N RL68B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 3S RL5WB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58EXSAV C C 4R     B,ADLS881_C3 CSM FF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58HXMMV C H 5N RL5VB,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV C H 5N RL61B,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV C H 5N RL62B,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMSV C H 3N RL5WB,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMSV C H 3N RL61B,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 3S RL61B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 3S RL62B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 3S RL63B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 3S RL68B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 4N RL5UB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 4N RL5VB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 4N RL66B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 4N RL67B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 5N RL5TB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMSV C H 3N RL63B,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMSV C H 3N RL65B,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMSV C H 3S RL62B,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 5N RL5VB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 5N RL63B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 5N RL64B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 5N RL67B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMSV C H 5N RL61B,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMFV C H 4R     B,ADLS601_H3FF_CSM,HDMX,8PALDERLKD,ADLS601,21
A48,P58EXSAV C C 4T RL4KB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSAV C C 4T RL4PB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSAV C C 4T RL4TB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV C C 5T RL4TB,ADLS881_C3 PRQ_DF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV C C 5T RL4WB,ADLS881_C3 PRQ_DF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV C C 5T RLDDB,ADLS881_C3 PRQ_DF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58HXMAV C H 3N RL5UB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 3N RL62B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58EXSAV C C 5T RL4JB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSAV C C 5T RL4LB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSAV C C 5T RL4XB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSBV C C 4T RL4HB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSMV C C 4T RL4JB,ADLS881_C3 PRQ_DF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58HXMAV C H 3N RL63B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 3S RL5WB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 3S RL5XB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 3S RL5ZB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 3S RL60B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 3S RL65B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 4N RL5VB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58EXSBV C C 5T RL4LB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSBV C C 5T RL4RB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSMV C C 4T RL4RB,ADLS881_C3 PRQ_DF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSMV C C 5T RL4RB,ADLS881_C3 PRQ_DF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV C C 4T RL4JB,ADLS881_C3 PRQ_DF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV C C 4T RL4MB,ADLS881_C3 PRQ_DF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV C C 4T RL4NB,ADLS881_C3 PRQ_DF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV C C 4T RL4UB,ADLS881_C3 PRQ_DF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV C C 4T RL4VB,ADLS881_C3 PRQ_DF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58HXMAV C H 4N RL62B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 4N RL63B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 4N RL65B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 4N RL68B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 5N RL5UB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 5N RL5VB,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 5N RL61B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMAV C H 5N RL63B,ADLS601_H3FF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58EXSFV C C 4T RL4JB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSFV C C 5T RL4QB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSSV C C 4T RL4XB,ADLS881_C3 PRQ_DF_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSFV C C 5T RL4UB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSFV C C 5T RL4WB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58EXSFV C C 5T RL4XB,ADLS881_C3 PRQ_2F,HDMX,8PALDERLKD,ADLS881,21
A48,P58HXMMV C H 3N RL5XB,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,P58HXMMV C H 3N RL5YB,ADLS601_H3DF_PRQ,HDMX,8PALDERLKD,ADLS601,21
A48,M88MXRFV E E BF RM769,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRPV E E KE     9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXREV E E BF RM7J9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXREV E E BF RM7D9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM731,SPX XCC E5 MXR W47TP,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E DF RM8B1,SPX XCC E5 MXR W47TP Montage,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM8H1,SPX XCC E5 MXR W47TP,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRDV E E BF RM7L9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRDV E E BF RM799,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRDV E E BF RM739,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRDV E E BF RM759,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM8G1,SPX XCC E5 MXR W47TP,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM7S1,SPX XCC E5 MXR W47TP,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM7T1,SPX XCC E5 MXR W47TP,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM7K1,SPX XCC E5 MXR W47TP,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM839,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM8G9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM8J9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM7R9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM761,SPX XCC E5 MXR W47TP,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM781,SPX XCC E5 MXR W47TP,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRTV E E AE     9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRVV E E AE     9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRVV E E DF RM8B9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM7T9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM769,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRSV E E KE     9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRVV E E BF RM7Y9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRVV E E BF RM7K9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRVV E E BF RM7G9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRSV E E DF RM8C9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRSV E E BF RM7X9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRSV E E BF RM839,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRSV E E BF RM7Q9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRSV E E BF RM7T9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRVV E E BF RM769,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRSV E E BF RM7P9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRTV E E BF RM7U9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRTV E E BF RM7F9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRTV E E BF RM7B9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXREV E E BF RMZC9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRRV E E DF RM8D9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRRV E E BF RMGA9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRRV E E BF RM849,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRRV E E BF RM7W9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRRV E E BF RM7M9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRRV E E BF RM7D9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRQV E E DF RM8B9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRQV E E BF RM8J9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRQV E E BF RM7X9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRQV E E BF RM799,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRQV E E BF RM739,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRPV E E BF RM8G9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRPV E E BF RMGA9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRPV E E BF RM829,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRPV E E BF RM7R9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRPV E E BF RM7H9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRPV E E BF RM7C9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRFV E E BF RMGA9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRFV E E BF RM809,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRFV E E BF RM839,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRFV E E BF RM7U9,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRFV E E BF RM799,SPR XCC CR_CD NSB,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E DF RM8DB,SPR_E5_Y2622S609' Montage,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM8JB,Fuse File Release: SPR_E5_Y2622S609,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E DF RM8BB,SPR_E5_Y2622S609' Montage,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM80B,Fuse File Release: SPR_E5_Y2622S609,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM7MB,Fuse File Release: SPR_E5_Y2622S609,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRAV E E BF RM78B,Fuse File Release: SPR_E5_Y2622S609,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRSV E E BF RM8GB,Fuse File Release: SPR_E5_Y2622S609,HDMX,8PSAPPHIS,SPRXCS,21
A48,M88MXRSV E E BF RM80B,Fuse File Release: SPR_E5_Y2622S609,HDMX,8PSAPPHIS,SPRXCS,21
